ID,Year,X,Y,NAME_1,NAME_2,Obs_Rice_Area,Obs_Rice_Yield,evi_max,evi_min,evi_mean,evi_count,evi_stdDev,evi_variance,slope,elevation,May_Tmax,May_Tmin,May_Precipitation,June_Tmax,June_Tmin,June_Precipitation,July_Tmax,July_Tmin,July_Precipitation,Aug_Tmax,Aug_Tmin,Aug_Precipitation,Sept_Tmax,Sept_Tmin,Sept_Precipitation,Oct_Tmax,Oct_Tmin,Oct_Precipitation
649,2021,89,27,Haa,Bji,0.617437,0,11639.25857,7975.698162,9915.251475,2.827870267,1561.729204,3587045.441,0.165875943,2900.842019,12.45432599,1.181750865,90.58538754,14.46933995,5.370078124,94.8668976,15.02900078,6.843787366,137.0752296,14.84060406,6.33965657,184.3883597,14.17939372,4.789425254,51.04302141,13.8705565,0.786921307,61.17799934
34,2018,89,27,Haa,Bji,1,0,12490.55067,6252.308289,9446.488372,6.932012749,2161.020125,5046040.771,0.178077718,2924.513216,11.34977007,0.299002496,55.53093235,14.51044091,4.59886681,71.71862887,14.57476093,6.146804885,116.4478626,14.53762035,5.95088011,106.5030726,14.13566192,3.941622866,39.87338091,10.0632285,-2.937243388,14.69445075
855,2022,89,27,Haa,Gakiling,2.479,12000,13093.75655,9037.185452,11376.54293,5.859119957,1446.638651,2718628.773,0.323160676,1455.324186,20.49198824,11.76115232,243.7239994,20.99880935,14.07766256,548.3455643,22.46232145,15.90277066,245.655778,22.62562658,15.95639281,325.7647806,22.14344837,14.61628891,341.0469496,20.91867328,10.53807201,148.5567248
650,2021,89,27,Haa,Gakiling,31.258067,1033.821652,12165.21447,9892.43584,11118.96494,2.525308897,973.3967617,1726833.08,0.325972622,1460.34031,19.98216079,11.06714347,263.0505461,21.55515913,14.50516938,378.5061069,22.32675779,15.77030555,444.7149927,22.0219993,15.3376683,482.2483657,22.15467754,14.74418919,152.4689735,21.94344837,11.45084534,250.9517183
445,2020,89,27,Haa,Gakiling,42.2,1116.422392,12959.8278,10236.1574,11724.17461,3.824281119,1053.382385,1726382.509,0.319659553,1448.989107,19.53709347,10.62207615,218.0799434,21.53686497,14.4776185,370.7475869,22.03322438,15.49273418,684.0704859,22.54928992,15.86495891,278.3086255,22.06631453,14.64071972,543.7294916,21.85973216,11.36327233,47.40399
240,2019,89,27,Haa,Gakiling,43.66,1821.150023,13011.89539,9102.607259,11327.73331,5.506173812,1404.218653,2659164.141,0.320859892,1455.438253,20.6639486,11.43944197,204.0523495,22.14202717,14.86243519,273.6745599,22.58896551,15.71484927,730.6899809,23.23639158,16.32008833,233.4602742,21.99662684,14.42136504,425.7667889,20.86059184,10.34775806,57.76024141
35,2018,89,27,Haa,Gakiling,52.38,1518.750095,12635.97538,8379.404785,10807.60233,4.536315974,1621.966031,4582510.03,0.321523201,1512.70091,19.3152786,10.63125909,211.7345226,21.91375597,14.00078898,280.8998709,22.06332459,15.20030535,419.251993,22.02016312,15.16297416,286.5089657,22.09241449,13.83321618,141.3998504,18.70320307,8.261638011,36.09540546
36,2018,89,27,Haa,Katsho,0.6,1518.75,11889.49475,6283.1349,9198.44716,6.707178116,1913.574731,4009220.509,0.163241594,2786.62617,15.17795915,4.250141014,79.96154175,17.96081531,8.219801726,104.8338604,18.42118622,10.07590804,151.053927,18.24364584,9.819442783,128.5942227,17.84092813,7.928023246,60.04589351,13.81029827,1.035261943,19.61704128
37,2018,89,27,Haa,Sama,37.48,1485,12284.71681,6467.232161,9818.959328,6.453000384,2003.948079,4439834.949,0.324609216,2775.403901,14.26456274,3.56289319,92.33470446,17.07726236,7.540905634,116.4049257,17.30508296,9.080874525,169.9577428,17.21535949,8.913843761,134.4878845,16.86222433,7.016045627,61.61059454,12.83199274,0.197461113,18.84282751
858,2022,89,27,Haa,Sangbay,2.925,13000,13147.11152,9493.991803,11655.53869,6.135074249,1286.049909,2225580.717,0.327644758,1713.3539,19.20325004,10.01326466,190.0352754,19.80357675,12.54952428,403.7147827,20.96882219,14.10003896,208.382322,21.18209985,14.21250803,285.4972728,20.63043689,12.77038946,277.4333794,19.55752806,8.721709978,116.4974369
653,2021,89,27,Haa,Sangbay,44.2882,1297.761818,12431.41474,9878.183917,11219.96301,2.778853313,1070.266678,2017865.673,0.318109197,1842.555,18.67460733,9.270312222,224.4387448,20.26457493,12.87481648,300.4421418,20.85311881,13.99433721,360.3111151,20.67270857,13.6800514,401.0074638,20.6271643,12.87544462,148.1626112,20.56708679,9.605448854,183.7440433
448,2020,89,27,Haa,Sangbay,57.5,1215.000088,12986.89523,9968.613441,11711.60292,3.988986268,1172.658062,2089038.604,0.334312742,1794.166043,18.21463918,8.810344073,176.6576764,20.19229765,12.80156248,300.4278498,20.61203983,13.75808989,515.3869219,21.14772121,14.15506404,252.5862644,20.58954042,12.83782073,442.4287657,20.54198939,9.579045289,35.24734461
38,2018,89,27,Haa,Sangbay,61.81,1552.500081,13047.56556,9336.878042,11472.27862,5.300398201,1334.779365,2309802.015,0.32689379,1744.945742,17.94281711,8.777630446,169.6235424,20.56817766,12.33649679,225.7782661,20.56219841,13.438982,322.3653302,20.54273851,13.39801102,240.8578254,20.53387831,11.94996651,117.061761,17.2028044,6.298572171,31.603844
243,2019,89,27,Haa,Sangbay,68.78,1571.970049,13247.67902,9358.971414,11580.17669,6.423240411,1367.533131,2392639.047,0.338171282,1792.086914,19.27166897,9.576808197,157.5422676,20.82788061,13.20624923,199.157526,21.15287753,13.95903586,568.2471259,21.76765273,14.54013027,201.0999617,20.47775279,12.55998045,337.5324252,19.47360737,8.498107391,56.83939825
654,2021,89,27,Haa,Uesu,2.958936,0,9293.118488,7803.953217,8546.771647,1.531177898,724.2522134,1699745.484,0.204506854,2730.813006,15.92087619,4.973510522,135.221555,17.81442222,9.135507284,161.7462274,19.0756984,11.07815258,193.0852697,18.80370216,10.62869302,227.4945956,18.25843559,9.290052739,78.09049136,17.56843507,4.880293457,116.4209702
860,2022,91,28,Lhuentse,Gangzur,26.307,15863.00224,13163.65651,8834.567801,11266.13246,6.288243692,1526.118605,2807902.141,0.329681245,1782.931007,19.0029377,7.804206686,108.2004644,20.18576169,10.33309338,185.7697706,21.31987181,12.43827865,116.1094618,21.71485923,12.79523126,99.21244931,20.60682164,10.70081495,119.6530519,19.28084483,6.318799439,84.92946168
655,2021,91,28,Lhuentse,Gangzur,156.89001,1672.113404,12809.25769,10047.39215,11534.66416,3.266124103,1107.998906,1967806.078,0.329735091,1831.765515,18.15867176,6.78521774,128.5551351,20.93863115,10.97065021,132.3621476,21.26820731,12.3736099,148.4851531,21.43043768,12.43574843,237.247822,20.35261657,10.50019015,58.49458965,20.77628112,7.673838213,63.91048502
245,2019,91,28,Lhuentse,Gangzur,211.2,1512.332907,12894.55277,9704.380721,11473.11926,3.672665955,1263.013471,2291653.613,0.335544543,1856.322412,18.7791606,7.174506342,143.7615176,21.2581608,11.15477618,121.0522796,21.4757818,12.36376843,193.8225417,22.16328916,13.08121285,108.7358726,20.61320346,10.64870029,136.2603566,19.32128309,6.247168054,49.41129027
40,2018,91,28,Lhuentse,Gangzur,279.7,1515.828388,13014.25285,8996.586642,11240.82078,4.54592055,1517.510397,2984540.596,0.33146094,1831.432926,17.6542885,6.671024054,79.66386609,20.90052584,10.36030166,98.25498186,21.02978701,11.909575,161.022534,21.08474106,12.18940244,140.8126977,20.54345551,10.09849687,60.37710124,16.93157473,4.205819767,15.76981586
450,2020,91,28,Lhuentse,Gangzur,438.24,1830.482416,12372.34316,9003.03247,10750.34905,3.02277961,1410.442195,2742794.951,0.331846208,1870.178194,17.30048444,5.927030418,138.8078403,20.37937986,10.41139893,173.6639178,20.99218232,12.09758555,251.2500275,21.92307727,12.9356844,150.4921836,21.09596342,11.24155526,161.0609982,21.16500443,8.062561525,40.84382741
861,2022,91,27,Lhuentse,Jaray,1.4977,15508.62656,13289.61639,8369.205339,11275.82007,5.987786978,1771.125012,3735240.453,0.37706462,1951.363839,21.14251434,10.84188802,121.53197,22.1264589,13.12380018,250.7601871,23.70933947,15.576147,122.7137036,23.73462874,15.49586981,117.6187494,22.81886256,13.62897424,126.263608,21.35980732,9.343092866,123.3749371
246,2019,91,27,Lhuentse,Jaray,11.87,1370.501264,12931.70129,9997.88557,11630.70678,3.367330634,1208.137339,2157071.796,0.357445868,1954.752465,21.15443204,10.45267381,167.8622346,23.31600513,14.06641513,162.4802294,23.69630244,15.34343998,246.6865882,24.22031643,15.81934299,115.8117768,22.76003119,13.58109971,141.5801388,21.14643576,9.01969011,57.56542409
656,2021,91,27,Lhuentse,Jaray,16.227322,1762.376321,12759.20837,10908.11685,11880.7581,2.350458053,812.0952198,1318990.242,0.359690491,1953.670602,20.4406882,9.993565751,137.4814619,22.87190613,13.74715515,165.4229047,23.45133565,15.33019418,159.0520425,23.46533605,15.15576517,271.5650216,22.75535768,13.68223413,52.59686588,22.53500101,10.41545679,100.4853355
41,2018,91,27,Lhuentse,Jaray,21.73,1462.678325,13258.65535,8990.075238,11498.13577,5.232302499,1568.667066,2932126.18,0.362729491,1938.024516,20.1082126,10.03542107,98.56834189,23.11509458,13.40774726,121.6814066,23.33358738,14.94343998,198.3948586,23.24918251,14.99558306,149.3943807,22.90029933,13.15343093,69.06653084,19.16950397,7.285941745,19.91671697
451,2020,91,27,Lhuentse,Jaray,21.96,1544.457787,11820.81761,8926.473042,10383.38166,2.652175204,1234.912721,2511058.438,0.367315104,1961.670838,19.81077825,9.3636558,171.4244391,22.67076165,13.55935959,243.9011722,23.17115404,15.05001258,323.6315273,23.89171446,15.58214358,149.190663,23.11694839,14.04502214,191.3703089,23.05140859,10.92484405,51.16317034
862,2022,91,28,Lhuentse,Khoma,9.887,16296.28199,13286.03353,9800.319859,11796.12362,5.31455858,1275.688913,2137991.023,0.383690761,1886.730629,13.83223944,1.926878889,90.34212572,15.63862991,5.077991023,147.1013371,16.73592294,7.336584876,90.5235142,17.33665096,7.924302504,84.8148154,16.21066242,5.726574883,88.71886053,14.52700208,0.970296234,73.57690823
657,2021,91,28,Lhuentse,Khoma,76.94483,1595.323886,12771.4313,10135.02664,11517.44566,3.266517188,1068.354792,1726999.801,0.373711093,1948.998128,12.67266484,0.590628684,104.4850244,16.55257295,5.888533951,108.3341687,16.70721525,7.303910839,122.3614975,16.983387,7.52134175,183.5274319,15.84044179,5.420304958,46.89093322,16.12018124,2.421549532,50.45964651
42,2018,91,28,Lhuentse,Khoma,150.02,1583.048927,13094.96281,10086.98533,11711.67559,3.879426792,1180.42135,2021504.054,0.369080202,1951.56814,12.22053759,0.511586594,57.55915957,16.40565345,5.212115829,77.95356374,16.45948208,6.800106799,128.175652,16.63787386,7.291045305,108.3902433,16.01450928,5.0357823,44.2691114,12.32268043,-0.946609143,11.20930417
452,2020,91,28,Lhuentse,Khoma,156.51,1573.159847,12644.42212,9667.44343,11221.42599,3.406547242,1197.174718,1969065.844,0.377368336,1998.965198,11.82434321,-0.257692938,113.631587,15.79156132,5.126001237,134.4978667,16.52882717,7.125519057,197.9100671,17.54998916,8.088786672,121.1843915,16.7291777,6.307292972,118.9429156,16.73981844,3.041186734,35.14670537
247,2019,91,28,Lhuentse,Khoma,187.15,1638.004435,13182.34218,9763.757894,11702.82257,3.968523944,1349.075375,2497185.576,0.379771568,1972.664682,13.40027546,1.099535796,113.4399892,16.79810089,6.00518925,96.97991974,16.92162884,7.30345298,149.1032616,17.8214845,8.283645006,81.90317805,16.16467767,5.643957682,99.49591575,14.9188029,1.242530705,36.00877652
863,2022,91,28,Lhuentse,Kurtoed,12.68,16000,13088.67405,9887.947138,11599.44371,4.71770125,1188.612099,2015335.306,0.300904207,1872.709152,12.64256593,0.519100163,77.46571034,14.2363037,3.529342717,126.2457351,15.30457351,5.782440977,92.30166071,15.86900842,6.354803497,73.79355823,14.68214726,4.034756818,80.35921291,13.26518142,-0.559360491,48.22708487
248,2019,91,28,Lhuentse,Kurtoed,106.48,2270,13020.67879,10260.2169,11806.69529,3.220165505,1137.125713,1936789.033,0.297308966,1872.097036,12.12827914,-0.414138135,85.81515288,15.37647067,4.40541446,80.75572991,15.53361138,5.763281567,141.9555719,16.33381102,6.651142031,86.44444963,14.70502307,4.013571159,93.52015656,13.54471534,-0.417259197,33.60046679
658,2021,91,28,Lhuentse,Kurtoed,107.9459,2037.184,12684.90297,10697.58706,11659.70387,2.539640078,824.5558272,1333436.111,0.295456076,1874.199282,11.47679025,-0.816485395,83.29189752,15.12037056,4.269406273,94.72445107,15.39411049,5.854490386,117.7018618,15.52535054,5.940066428,158.1626097,14.34891003,3.736704429,48.20303776,15.00697715,1.020103413,39.28714699
43,2018,91,28,Lhuentse,Kurtoed,137.88,2080,12808.29926,9682.497861,11372.15552,3.367709975,1265.258248,2324346.37,0.297738345,1892.269291,10.8766143,-1.063121061,47.22140074,14.80978653,3.443418733,68.77269251,15.04267832,5.296042658,116.9694249,15.06916713,5.64327259,102.6737536,14.45137615,3.315955762,39.09856909,10.78761127,-2.720376308,9.225695255
453,2020,91,28,Lhuentse,Kurtoed,208.66,2037.000277,12862.34951,10014.19538,11533.3367,3.657571339,1093.05322,1710326.084,0.300514278,1880.292977,10.48272321,-1.810552434,98.62679402,14.09680461,3.24584032,106.8173899,15.24417314,5.700853875,177.0946516,16.10928239,6.523998276,106.4708164,15.26139356,4.649187957,99.11875976,15.49012657,1.503252841,25.47056859
864,2022,91,28,Lhuentse,Menbi,8.117,16381.32315,13392.33034,8363.358153,11325.11078,8.036134663,1685.231667,3223497.697,0.339477085,1830.29784,23.25992128,13.08658327,125.108838,24.42255865,15.44570571,218.8850051,26.01078638,17.79031642,114.3607669,25.92954173,17.66048243,113.495051,25.01554049,15.88076144,129.6619905,23.58763152,11.70646481,121.819071
659,2021,91,28,Lhuentse,Menbi,145.3477769,2092.00041,12583.45558,10052.86574,11318.94375,3.314018448,1005.565406,1589621.27,0.327154335,1814.557765,22.44640324,12.07962746,149.3131089,25.15817162,16.05658951,153.6459356,25.79087756,17.56728626,156.5152365,25.66423116,17.36175668,281.4101395,24.8898527,15.83601824,53.84268568,24.91041228,12.91998285,82.8457252
454,2020,91,28,Lhuentse,Menbi,260.18,2092.00041,12146.0867,7792.845334,9895.820503,3.623370913,1747.2384,3660200.575,0.331742905,1872.415355,21.74301302,11.37623724,158.889993,24.78281895,15.68123685,221.1814356,25.44845297,17.22486166,294.4605253,26.0704193,17.76794482,161.8283844,25.35740394,16.3051399,182.7977165,25.33262022,13.34219079,56.80527628
249,2019,91,28,Lhuentse,Menbi,323.97,2120,13033.10544,8980.774693,11275.24471,4.109009345,1580.938136,3196237.011,0.33631219,1856.979646,23.06192035,12.48858234,181.642974,25.56214636,16.38099135,146.0805081,26.02797522,17.57452654,222.0088847,26.38858624,18.01398176,108.2232094,24.95346816,15.77468631,140.9004364,23.53022368,11.54786065,59.23938119
44,2018,91,28,Lhuentse,Menbi,394.75,2526.528942,13057.7104,8728.909829,10975.01121,5.117995255,1579.947015,3187948.728,0.325801144,1857.997381,22.08028992,12.1139311,96.42771413,25.31596914,15.64072559,113.2198971,25.64941937,17.14554205,184.1110981,25.41078638,17.14172707,156.2446809,25.02863378,15.3381381,66.98624425,21.3652872,9.678493492,19.47299509
865,2022,91,28,Lhuentse,Metsho,15.4975,20290.00097,13102.19679,8424.534085,11056.15785,5.887293488,1658.692799,3322391.638,0.364769914,1813.500902,20.63141653,10.02609384,117.5981529,21.65872382,12.34524602,230.000301,23.13615626,14.74243418,120.6731458,23.27486139,14.8175918,114.0506447,22.21258911,12.78563033,127.4392802,20.8082771,8.436156259,111.7771124
660,2021,91,28,Lhuentse,Metsho,57.02430839,1640.490933,12183.12868,9777.648774,11009.81135,2.714637567,1006.901123,1716360.352,0.359499107,1842.54247,19.91951177,9.13652061,138.0190096,22.37639008,12.97865064,158.920429,22.9339955,14.5243814,155.9667015,23.04873269,14.51394829,262.8896968,22.06283623,12.74675094,54.83062447,22.05385895,9.546776289,86.64762538
455,2020,91,28,Lhuentse,Metsho,87.59,1638.216509,11848.21623,8453.64707,10170.22975,2.849169057,1449.641767,2999456.184,0.362380968,1857.569362,19.21087508,8.427883915,162.9011501,22.08831543,12.68764059,226.2014542,22.68305611,14.27649938,305.3896651,23.4641669,14.9293825,151.270966,22.55840383,13.23354402,182.7278617,22.5642271,10.06274277,47.64255616
250,2019,91,28,Lhuentse,Metsho,101.37,1680,12599.86574,9456.599221,11150.81409,3.069422909,1320.283917,2710818.865,0.366507128,1817.294085,20.5932104,9.605835947,164.628996,22.75572031,13.22026107,149.4912873,23.18774514,14.55648703,226.7854291,23.75867313,15.11866584,117.0042296,22.16546431,12.73473212,143.0716662,20.66933435,8.18711466,54.93644457
45,2018,91,28,Lhuentse,Metsho,101.58,1730.664501,13160.47493,9530.982514,11595.14036,4.290379104,1382.183016,2635250.025,0.362442964,1838.431828,19.51528372,9.11371701,94.46332731,22.54767449,12.55345658,115.0386212,22.80792383,14.15340272,187.5238095,22.78853563,14.31082914,148.5164591,22.26323702,12.28090169,67.0083167,18.57792827,6.361023984,18.74028134
866,2022,91,28,Lhuentse,Minjay,24.624,17541.79622,13356.784,8016.77563,11043.53867,8.036969747,1788.343522,3594749.218,0.357288214,1763.354531,21.69200944,11.03718045,121.649892,22.99981668,13.63424489,218.8103059,24.48948571,15.98324544,107.1839184,24.26994877,15.72209583,112.7987042,23.57879313,14.09849581,123.3388579,21.888426,9.537657576,121.7666365
661,2021,91,28,Lhuentse,Minjay,138.063817,1726.004206,12352.79248,9843.737699,11116.00055,2.826459764,1044.012591,1704247.889,0.338442232,1773.522882,20.85369896,10.05814625,145.174376,23.70402792,14.24101753,154.5770428,24.16249561,15.67001657,155.3888554,23.92066948,15.34740093,271.3326302,23.47870022,14.12428557,50.98656522,23.21219678,10.72825072,77.54989704
251,2019,91,28,Lhuentse,Minjay,190.7,1730,13175.24732,9370.930641,11450.73894,4.887377594,1428.041331,2559208.838,0.341636336,1760.943171,21.47128723,10.44151474,179.8056351,24.20265682,14.61037366,145.1613681,24.42516448,15.71879363,220.726734,24.75790267,16.09596454,95.65506504,23.51425594,14.02539049,133.1281452,21.89835016,9.438109588,54.37268344
46,2018,91,28,Lhuentse,Minjay,219.99,1610,13171.06087,9384.675673,11367.45897,4.815449424,1426.231183,2614027.964,0.339333565,1761.965185,20.5465622,10.1466526,92.07819798,23.93393099,13.89122344,111.8356185,24.05554467,15.27185978,182.9081161,23.75660188,15.20874893,147.4217518,23.61250816,13.59361659,65.0637085,19.74248154,7.563191201,18.08091005
456,2020,91,28,Lhuentse,Minjay,299.5,1750.00025,12376.98945,8468.845313,10556.05155,3.998409014,1505.099488,2867374.721,0.345266967,1778.159748,20.20338757,9.407834865,151.0198634,23.34476169,13.88175129,225.7546331,23.8368766,15.34439757,290.7931796,24.3915951,15.80231781,151.8348903,23.86595349,14.51308824,180.4329014,23.61374617,11.12980011,55.53088745
867,2022,91,27,Lhuentse,Tsenkhar,7.6255,18519.00859,13216.77396,8406.277307,11226.26392,7.484339638,1613.754406,3026590.579,0.389853927,1776.188356,22.28916216,12.12505989,117.0364882,23.28561083,14.31047574,230.1251741,24.97039998,16.8,101.4373851,24.68146621,16.46102167,106.6718567,24.11745028,14.96164002,119.0868197,22.45722522,10.57059495,132.1556459
252,2019,91,27,Lhuentse,Tsenkhar,60.38,1540.079331,12773.9653,9392.461451,11246.12278,4.260323487,1309.787334,2172735.616,0.377828765,1831.327689,22.0997716,11.53964403,176.7034149,24.56568436,15.34266058,151.8702579,24.78954097,16.48483371,233.0857055,25.16764526,16.82962231,87.65294413,24.04026795,14.9206423,126.3059718,22.33553005,10.34889978,58.37217982
662,2021,91,27,Lhuentse,Tsenkhar,74.5400123,1506.93184,12544.1856,9819.821539,11222.60625,3.336455591,1106.105834,1819639.177,0.370121095,1774.668994,21.49129296,11.19839285,135.6510501,24.05186341,14.94479138,155.6857557,24.57057546,16.44118991,148.8247451,24.3384324,16.06332795,266.7325219,24.15093031,15.11312462,45.01763133,23.7107487,11.72411843,87.84126233
47,2018,91,27,Lhuentse,Tsenkhar,90.53,1695.925108,13087.94054,8539.895778,11115.35442,5.835219672,1637.114183,3096350.898,0.374856334,1844.344321,21.24034316,11.31369283,92.9241825,24.32046404,14.64479138,114.5061556,24.47039998,16.08483371,186.9384435,24.19361874,15.94681633,140.8434349,24.21745028,14.50848978,65.04111192,20.34910033,8.600760403,19.04927302
457,2020,91,27,Lhuentse,Tsenkhar,100.55,1630.156398,12327.48651,8495.018159,10430.50867,3.553750196,1529.449529,3081811.531,0.381009469,1817.579328,20.90277143,10.60987132,149.1237814,23.78086736,14.67379533,239.7956938,24.17826862,16.04888307,299.6198819,24.7384324,16.46332795,135.9850983,24.358448,15.32833547,181.1836388,24.12057267,12.1339424,59.48275862
868,2022,91,27,Monggar,Balam,1.019,10013.93523,13274.30175,8462.586236,11254.01044,6.470723709,1671.508752,3263736.349,0.417158716,1869.968658,23.82107348,14.28426837,152.2315655,24.59631949,16.10261981,316.2212141,26.23968051,18.51528435,136.1104153,26.15592332,18.24460064,181.3504153,25.4640639,16.79745687,101.040639,23.83033866,12.66837061,172.7403195
253,2019,91,27,Monggar,Balam,13.07,1509.085692,12440.356,8929.82975,10798.65511,2.73209093,1544.459381,3317721.961,0.385757472,1840.206397,23.71408307,13.78212141,170.4802556,25.95748243,17.30077955,186.7015974,26.06904792,18.2296869,316.211246,26.75959105,18.74792332,146.341853,25.36504792,16.79745687,134.2398722,23.75753355,12.50720767,59.83667732
663,2021,91,27,Monggar,Balam,13.730519,1098.003171,12338.47271,10303.89403,11348.21059,2.511279814,885.7904099,1342940.864,0.382158985,1813.101729,22.92259425,13.27961661,145.4607029,25.35748243,16.80077955,213.8238978,25.76474121,18.1296869,205.9611502,25.76529073,17.93855591,314.2994249,25.47203834,17.00346326,67.46402556,24.96452396,13.74429393,148.758722
48,2018,91,27,Monggar,Balam,21.12,1062.708333,13022.66133,8896.903915,11119.7203,4.428112069,1560.962597,2907774.241,0.384461693,1835.824297,22.82259425,13.57629393,104.9647284,25.75748243,16.60077955,143.6716933,25.76107348,17.8296869,235.898147,25.75592332,17.84222364,167.7101597,25.50903514,16.33777636,74.50325879,21.92334824,10.94182748,21.88217252
458,2020,91,27,Monggar,Balam,26.56,997.5323236,11884.13926,9921.575832,10923.08013,1.870645562,914.0998785,1917116.238,0.387565139,1835.235571,22.62259425,12.97961661,212.4654313,25.15900319,16.60230032,298.1358466,25.46474121,17.8296869,357.9330351,26.26376997,18.43703514,162.7162939,25.56688818,17.0983131,215.5591054,25.36452396,14.14429393,62.66453674
869,2022,91,27,Monggar,Chali,10.693,11500,13151.45726,8330.718539,11101.52532,6.797317248,1657.127705,3254945.349,0.349402454,1350.226546,25.72689399,16.63237266,125.4056213,26.03504066,18.03950635,279.3284349,27.56798402,20.24729633,114.6417463,27.65637038,20.22462548,113.2309887,26.91676416,18.71637894,114.263661,25.49407904,14.84594093,154.6251962
664,2021,91,27,Monggar,Chali,66.35513,1481.344,12661.57098,10089.93208,11453.54987,3.004124102,1067.321211,1813457.626,0.351462492,1382.030187,24.90713369,15.66237694,130.3863604,26.82003139,18.6892852,166.7962619,27.06844058,19.77675845,161.5414467,27.20614924,19.77969753,287.6313311,27.07229277,19.01637894,44.93194464,26.59407904,15.8749465,119.6182052
459,2020,91,27,Monggar,Chali,136.77,1487.392502,12139.96998,8780.403293,10521.12143,3.254965263,1372.814042,2670071.716,0.348611218,1391.222318,24.54766728,15.30291054,165.9606221,26.63504066,18.4892852,266.8934227,26.76844058,19.47675845,329.068198,27.70129833,20.27969753,137.5201883,27.07183621,19.01592239,196.3726637,27.05930946,16.34017692,68.39435012
254,2019,91,27,Monggar,Chali,145.98,1250,12663.54014,9881.639982,11417.33696,3.032283814,1185.385432,2111538.242,0.347244958,1369.644435,25.54190327,16.09229562,171.277643,27.43504066,19.1844343,180.5301755,27.36798402,19.87675845,286.0687687,28.20129833,20.67969753,91.73134541,26.81676416,18.66085034,124.3462691,25.22354116,14.4749465,65.55000713
49,2018,91,27,Monggar,Chali,152.37,1150.131259,12881.67731,8168.108331,10787.56951,5.130549332,1717.171262,3363454.139,0.34838121,1396.411462,24.72689399,15.89229562,97.06406049,27.23504066,18.4844343,131.439863,27.06798402,19.47675845,210.6443145,27.15637038,19.67969753,146.9539164,27.07183621,18.26085034,68.9696105,23.42354116,12.87540305,21.4492795
870,2022,91,27,Monggar,Chaskhar,7.162,12031.27618,13075.65413,8120.370043,10910.46359,6.182978723,1766.128649,3639824.967,0.362472561,1761.59464,24.65314742,15.55164577,155.6924985,25.0158611,16.9329825,350.8972984,26.67115372,19.26564993,147.2643293,26.8697057,19.36929678,163.8295904,26.02859824,17.77091909,108.9809613,24.60683113,13.94594758,171.345847
460,2020,91,27,Monggar,Chaskhar,61.1,1263.999957,10967.63378,9298.859473,10178.39729,1.769075901,764.8775053,1673075.542,0.364026588,1757.534272,23.56697727,14.31092043,214.2056714,25.62782731,17.46943085,320.6825769,25.8866327,18.51224107,393.4745592,26.93762821,19.4490179,160.8318697,26.19546826,18.00892941,228.3514111,26.06530133,15.30597975,70.14071194
255,2019,91,27,Monggar,Chaskhar,62.07,1250,12420.15934,9841.015642,11198.70465,3.539854035,1046.345121,1473359.006,0.362617392,1764.438817,24.53050211,15.02900047,172.9630623,26.39137896,18.1329825,214.3393444,26.47123416,18.88775893,364.3324395,27.51315278,19.88694778,138.0884896,25.94739559,17.67099953,138.8615003,24.34773748,13.58701482,65.94643695
665,2021,91,27,Monggar,Chaskhar,74.62442,1215.663333,12291.81902,9971.061044,11183.93601,2.63403573,991.5049769,1732090.567,0.362942941,1768.286609,23.81102098,14.55496413,141.1142321,25.77372796,17.6153315,217.7088557,26.1866327,18.81224107,212.8938124,26.47407656,18.98546625,329.409935,26.19694979,18.01041094,65.22444191,25.6638198,14.90449822,155.7966079
50,2018,91,27,Monggar,Chaskhar,91.66,1200,12751.95537,8319.821044,10662.80939,4.595494613,1683.052623,3383615.018,0.366441075,1778.450377,23.67194476,14.830482,108.6416169,26.19137896,17.4329825,159.1795938,26.17115372,18.51224107,258.7695917,26.43071663,18.88702822,171.6255279,26.11094724,17.27091909,79.55453509,22.62825635,12.08625059,23.03264732
871,2022,91,27,Monggar,Drametse,4.144,13271.3972,13118.81364,7510.742437,10807.89357,7.511545571,1908.46213,4121806.641,0.369808982,1979.869395,23.9625726,14.39841481,160.3639884,24.41732817,15.94857212,334.0828896,26.27589545,18.5517788,141.1090271,26.24409487,18.3750363,204.6403679,25.51502904,16.85782914,95.04755566,23.85032672,12.66701355,176.4545015
666,2021,91,27,Monggar,Drametse,27.4941988,1040.497377,12301.62301,9758.224731,11077.02913,3.023776595,1059.881893,1767000.14,0.344172355,1995.71619,23.08777832,13.41287512,147.2748064,25.18021539,16.61145934,233.9080348,25.90836157,18.20020571,217.6498064,25.9017667,18.04983059,315.0923282,25.57124879,17.00160939,76.97833979,24.9178606,13.63919409,160.5818006
461,2020,91,27,Monggar,Drametse,46.74,1162.87667,11765.00345,9528.519691,10688.01054,2.289806576,975.5017192,1808198.607,0.351536883,1997.299272,22.82024443,13.14534124,228.6000726,25.07035334,16.50159729,311.1299613,25.60836157,17.90020571,356.9184414,26.34409487,18.49215876,167.553848,25.67589545,17.10625605,223.6515005,25.3178606,14.03919409,58.95050823
256,2019,91,27,Monggar,Drametse,62.31,1225.335901,12740.01157,9575.851521,11293.49963,4.531895711,1181.267475,1812049.986,0.34407149,1943.756528,23.91414569,13.95608664,164.5860358,25.78021539,17.11145934,190.8527348,26.21300823,18.30020571,318.9474831,26.84409487,18.8750363,165.8764521,25.47124879,16.80625605,137.9590997,23.76943369,12.49076718,56.95050823
