Year,ID,NAME_1,Year,Obs_Rice_Area,Obs_Rice_Yield,Xcoordinate,Ycoordinate,evi_max,evi_min,evi_mean,evi_count,evi_stdDev,evi_variance,slope,elevation,May_Tmax,May_Tmin,May_Prec,June_Tmax,Jun_Tmin,Jun_Prec,July_Tmax,July_Tmin,July_Prec,Aug_Tmax,Aug_Tmin,Aug_Prec,Sept_Tmax,Sept_Tmin,Sept_Prec,Oct_Tmax,Oct_Tmin,Oct_Prec,Tmin_seasonalmean,Tmax_seasonalmean,Prec_seasonalmean
2005,69,Pema Gatshel,2005,149,899,91,27,12411.01016,10061.80184,11304.24892,2.737436867,1002.245275,1618968.671,0.274050836,1120.709097,24.89411725,17.51837257,306.8748939,27.48600192,20.06443863,257.3261777,27.20839244,20.97337167,461.5629161,27.6696782,21.3364319,215.6930838,27.77546381,20.05633148,193.2163929,24.59346997,17.03666027,198.7753585,19.49760109,26.6045206,272.2414705
2005,70,Punakha,2005,4455,1552,90,28,6793.233086,6583.722139,6688.477612,1.082274303,104.7554734,187520.2109,0.223627227,1530.499898,18.16773321,8.244538565,73.68183264,21.2785463,12.29374232,83.47833328,21.38990643,13.80564326,168.6688956,21.53438013,13.91845024,176.3832798,21.21839036,12.05733649,105.6803418,18.22557683,8.018947073,95.14653651,11.38977632,20.30242221,117.1732033
2005,71,Samdrup Jongkhar,2005,4205,930,92,27,12431.33409,9779.722986,11228.53712,3.475826174,1052.831214,1924450.683,0.188708753,779.7867828,23.62150214,15.84785664,296.2629955,26.7775255,18.88252229,239.5389151,26.50224769,19.81728298,401.2739778,26.79663459,20.00525037,194.3721352,27.10767757,18.91748458,164.4877053,23.53223158,15.49882659,195.9165766,18.16153724,25.72296985,248.6420509
2005,72,Samtse,2005,11858,768,89,27,12463.51711,9017.933375,10955.77984,3.297961444,1420.02738,4223982.541,0.120318741,545.6982103,23.85188799,16.55191253,290.5632495,25.89770656,19.6287317,350.5628548,25.69009672,20.61684921,768.4705998,25.99573268,20.73717431,522.0085837,25.9575741,19.10937087,340.6888604,23.75569998,16.61767504,254.126171,18.87695228,25.19144967,421.0700532
2005,73,Sarpang,2005,8238,1063,90,27,12883.90261,10165.31113,11706.73826,3.657683587,1061.732094,2538949.648,0.077443208,410.2585174,24.59086017,17.18609232,285.1884087,26.91702427,19.834436,283.5280085,26.75007972,20.96934256,570.6578676,27.10092219,21.21991262,338.11732,27.18318251,19.75076779,230.2696596,24.3501666,16.97050813,207.7580481,19.32184324,26.14870591,319.2532188
2005,74,Thimphu,2005,1807,1490,90,28,8088.07426,7875.494124,7981.784192,1.083938242,106.290068,188511.9108,0.266190994,2479.690695,11.22102285,0.492988207,47.88539602,14.62590492,5.157630946,57.88136217,14.6831103,6.788344273,145.473834,14.88741738,6.846323263,126.1635442,14.4766415,4.693030628,64.28513417,10.97927989,-0.163071044,61.16787888,3.969207712,13.47889614,83.80952491
2005,75,Trashi Yangtse,2005,1904,1394,90,28,11881.39573,7807.031809,9928.649072,3.50997617,1632.728743,3223935.362,0.324679959,1774.345734,15.4177086,4.974302501,121.8828378,19.59506823,9.266821335,82.97276426,19.59282658,10.95785067,150.1663987,19.82458623,11.1132265,96.98481594,19.48193204,9.337052214,76.3185451,16.07824295,5.005599346,103.3236487,8.442475428,18.33172744,105.2748351
2005,76,Trashigang,2005,3712,1158,92,28,12063.72768,8425.355228,10355.4494,3.172882275,1491.466774,2986125.271,0.319313481,1874.712412,18.13809603,8.629383764,170.7196498,21.78954576,12.37449801,122.9359151,21.76865761,13.87554417,218.7806332,21.90550565,13.9289757,118.1394813,22.00196588,12.50620178,93.96677972,18.2651396,8.226334196,139.2363277,11.59015627,20.64481842,143.9631311
2005,77,Trongsa,2005,1791,926,92,27,12586.14534,9626.613694,11186.93474,4.253462211,1105.878734,1701993.83,0.321259264,1875.372691,17.52029634,7.918440808,124.0719651,20.67479215,11.66852857,109.8254107,20.80276246,13.27420991,220.3228179,21.01186861,13.33766406,165.6718473,20.66458614,11.48939378,110.6385857,17.3577646,7.285870289,116.7918298,10.8290179,19.67201172,141.2204094
2005,78,Tsirang,2005,4161,842,90,27,11924.50011,8500.996962,10352.03127,2.627662102,1527.032154,2994824.983,0.292494024,1220.645217,23.5806406,16.05894976,208.7538448,26.07246908,18.96780074,225.702577,25.79365238,20.05156521,470.9072497,26.12613652,20.22309342,300.4581901,26.12177653,18.63414596,188.0984806,23.31277438,15.72748617,195.633556,18.27717354,25.16790825,264.9256497
2005,79,Wangdue Phodrang,2005,3334,1445,90,27,9076.668651,8654.165568,8867.84943,1.148485501,206.2420967,476389.8234,0.244718382,2115.638907,14.26652807,4.260334866,87.70131236,17.80454471,8.575002811,94.11913789,17.91679524,10.21680622,195.5750157,18.11702519,10.30603217,162.2042501,17.74002239,8.334157079,98.45709839,14.4325097,4.042225557,94.64417431,7.622426451,16.71290422,122.1168315
2005,80,Zhemgang,2005,1316,878,91,27,12540.07475,9497.889088,11096.38912,3.755869032,1202.545026,2030202.189,0.249878223,1225.973301,23.25978889,15.43053634,245.4835963,25.93677587,18.29897784,205.380827,25.82019922,19.46790068,404.3893337,26.09221707,19.60275462,222.5448944,26.1672824,18.21844243,176.5010014,22.94663754,14.88150285,178.4921002,17.65001913,25.03715017,238.7986255
2006,81,Bumthang,2006,52,1865,91,28,12483.81025,7064.608422,9902.321785,6.785866512,1888.027302,4002360.644,0.181239379,2929.266047,12.00907316,0.818529455,101.9274888,14.2927844,4.517964506,95.21006848,15.95796377,6.183595626,115.7677347,15.72450604,5.525015598,63.76065532,14.21745584,3.458335562,74.11281644,11.2534042,-1.633666292,24.98696049,3.144962409,13.9091979,79.29428737
2006,82,Chhukha,2006,3638,984,90,27,12469.82607,9547.907842,11096.43952,3.487888568,1182.850543,2336974.748,0.311306763,1511.957695,22.23425964,14.49225011,312.2975613,23.11379538,16.65517505,343.9378486,24.73598978,17.67865845,511.1360055,24.21675451,17.16807555,268.0473798,23.47531317,15.86619317,242.2786764,21.35919316,12.17446977,76.94939217,15.67247035,23.18921761,292.441144
2006,83,Dagana,2006,5466,724,90,27,12364.99793,8625.127177,10644.62772,4.819555146,1416.11424,2557314.374,0.251562045,916.5414141,23.59035637,15.73604791,268.0991638,24.34016736,17.69725235,315.3408112,25.93057888,18.79255105,430.5831315,25.54147775,18.27140609,241.2543715,24.66831398,16.92576363,211.6606515,22.50620483,13.21588867,75.43683544,16.77315162,24.42951653,257.0624942
2006,84,Gasa,2006,209,1201,90,28,12337.72548,9371.470962,10830.82389,3.179942875,1224.975989,2063605.501,0.289324432,2363.289324,7.312397989,-4.207922261,35.52293837,10.33123015,0.216228902,44.38806884,11.94118548,1.945939693,76.47244842,11.33354732,1.296016414,57.25457083,9.918254927,-0.964496774,42.25390048,6.741177662,-6.310052527,9.752866883,-1.337381092,9.596298921,44.2741323
2006,85,Haa,2006,507,1055,89,27,11998.21753,7260.693048,9607.049967,4.744826359,1798.319596,4018043.062,0.201814318,2645.111349,16.00214477,6.364804115,141.5960761,17.28231293,9.377438311,151.2281832,18.95216153,10.58149071,243.6459997,18.1686418,9.952144766,144.8348747,17.25013743,8.302573464,132.3607224,14.67898359,3.668731477,38.01296119,8.041197141,17.05573034,141.9464695
2006,86,Lhuentse,2006,3073,1389,91,28,12274.83134,9067.881809,10699.66711,3.00486927,1346.200565,2660841.732,0.341224987,1844.720968,15.42312028,4.466845705,130.8547103,17.68768772,7.997022518,109.0382453,19.27797585,9.589271846,118.609701,19.2586622,9.00423305,62.60965985,17.68399336,7.031108176,79.94456461,14.9629896,2.315748611,31.15966844,6.734038318,17.38240484,88.70275825
2006,87,Monggar,2006,1566,1277,91,27,11675.02358,8983.862817,10366.28735,2.520230504,1163.925475,2292595.268,0.332048177,1572.800044,23.12171895,14.22062432,203.2636582,24.2535904,16.45000116,193.6358138,25.84429683,17.691711,216.2242636,25.84557514,17.09898793,102.4149416,24.68475712,15.67006942,119.2410332,22.10577205,11.56608046,62.76157743,15.44957905,24.30928508,149.5902146
2006,88,Paro,2006,3753,1840,89,27,11170.87034,6288.379621,8529.076879,4.178459098,1877.638778,4241557.807,0.203089844,2449.053532,14.82013659,4.485974891,84.76840526,16.44188251,7.756057081,90.76952286,18.11315554,9.15307109,155.2685776,17.30299165,8.415870618,102.7877383,16.28646475,6.664122057,89.71914234,13.38544141,1.476282538,26.63836331,6.325229713,16.05834541,91.65862495
2006,89,Pema Gatshel,2006,551,750,91,27,12393.92243,10350.44266,11424.12014,2.38687104,899.907638,1699778.778,0.277495025,1100.003338,26.39739112,18.73024511,336.2819318,26.88693244,20.18083359,387.672193,28.37762515,21.14087149,414.9007645,28.64535232,20.81037688,190.0868762,27.56374705,19.57592908,214.5838341,25.29852514,16.26068927,93.04658075,19.44982424,27.19492887,272.7620301
2006,90,Punakha,2006,5575,1655,90,28,11905.59541,6282.829033,8755.560022,4.608449902,2114.183699,5145836.263,0.225195166,1536.650571,19.57227302,9.558780214,107.0569504,21.07898263,12.4450644,112.6928578,22.77206718,13.90051368,151.884387,22.07663007,13.12853913,122.4328884,21.00594517,11.54383869,119.7471416,18.57197611,7.04412594,31.52954496,11.27014368,20.84631236,107.557295
2006,91,Samdrup Jongkhar,2006,4649,1270,92,27,11908.10965,9558.897375,10781.01065,2.632781607,979.5093633,2712357.961,0.186549002,766.9860799,25.19126504,17.03535343,316.4752657,26.17767141,19.12362267,376.8109771,27.66267009,19.9922298,358.8693228,27.89177257,19.52566282,172.0005161,26.7107558,18.24600435,184.473853,24.27404982,14.76598315,91.45474915,18.11480937,26.31803079,250.014114
2006,92,Samtse,2006,11008,776,89,27,12670.79518,7013.443229,10491.48798,5.426499743,2019.946372,6604526.43,0.123247039,557.3652377,24.98137697,17.98554292,394.9929687,25.5926553,19.7936433,469.852127,27.02624968,20.51298867,704.001115,26.43073172,20.15336707,410.229709,25.70030729,18.85932259,383.4981568,24.06744884,16.02975759,93.58238551,18.88910369,25.6331283,409.3594103
2006,93,Sarpang,2006,10134,741,90,27,13061.85103,6528.6849,10804.15281,5.215203275,2363.255079,9253214.636,0.07626303,406.8539406,26.04572037,18.44530072,331.6182708,26.57655409,20.06108012,402.8734728,28.11037922,21.0675289,506.3039239,27.92330687,20.64871538,283.2532289,27.0439694,19.42832736,259.5427584,24.99711417,16.14470353,88.15305054,19.299276,26.78284069,311.9574509
2006,94,Thimphu,2006,2355,1713,90,28,11426.22076,6936.573977,9087.423155,3.662949534,1786.83718,3742903.935,0.265989581,2484.310132,12.5210186,1.862531334,67.38556763,14.42871067,5.324849213,76.26167154,16.08185329,6.843412223,133.113019,15.34044623,6.080445111,91.49308539,14.24476372,4.235146314,74.1397943,11.25756461,-1.066336105,20.92718256,3.880008015,13.97905952,77.2200534
2006,95,Trashi Yangtse,2006,1377,1317,90,28,12209.73008,8028.37011,10209.96143,4.122269096,1622.747989,3275247.394,0.331780272,1760.784171,16.93981975,6.14621402,149.6724138,19.1750764,9.608991927,130.943813,20.70553914,11.12688929,131.1119702,20.78163123,10.52978656,63.31312376,19.21891903,8.601356889,83.36298386,16.5917165,4.07710301,37.51553887,8.348390283,18.90211701,99.31997392
2006,96,Trashigang,2006,1934,1340,92,28,11881.47871,8787.266281,10389.87107,2.697038498,1318.426739,2758027.488,0.320597881,1850.899613,19.71742421,9.839142349,192.409578,21.26909926,12.67779985,196.2385304,22.92304749,14.10098515,193.7234702,22.99738104,13.4578814,90.09186072,21.60053231,11.75805058,105.7279749,18.88490037,7.403615301,58.27045777,11.53957911,21.23206411,139.410312
2006,97,Trongsa,2006,1622,1111,92,27,12881.3751,7903.415006,10548.55941,7.047970772,1673.730764,3191419.809,0.319901142,1863.94435,19.02118013,9.170504765,160.9760333,20.36113722,11.91618277,157.7525776,22.1164497,13.37420991,193.8051593,21.74555391,12.65999568,119.6318187,20.52620694,10.98656554,125.2636335,17.87780797,6.370612801,43.49439554,10.74634524,20.27472265,133.4872697
2006,98,Tsirang,2006,4460,778,90,27,12241.11754,7829.739695,10273.98578,4.248152806,1681.719062,3238951.125,0.290264117,1221.949772,25.01059629,17.348163,253.1509709,25.75809566,19.21387079,311.5002292,27.19365238,20.12957966,420.7289095,26.88882686,19.61030322,242.0612441,25.98502516,18.31079276,214.0815842,23.88556272,14.87125533,78.94265256,18.24732746,25.78695985,253.4109317
2006,99,Wangdue Phodrang,2006,4062,1523,90,27,11656.4616,7487.163235,9461.190291,3.69670718,1652.786706,3471539.189,0.245786163,2108.488136,15.72821701,5.56525966,118.8988818,17.5622443,8.811969583,129.6861862,19.26498756,10.31661824,174.4807052,18.74259156,9.551992227,116.1271465,17.56709699,7.817285878,111.77138,14.85549788,3.085457119,33.79413787,7.524763785,17.28677255,114.1264063
2006,100,Zhemgang,2006,1577,819,91,27,12629.35025,8913.777156,10905.42172,4.027836879,1433.110613,2913472.882,0.247569475,1244.842415,24.75978615,16.66026289,281.4243399,25.48750121,18.47794335,302.8111034,27.08385445,19.5765006,359.0446144,26.95379715,19.03447784,187.0721461,25.98596818,17.79702998,197.5477915,23.6247482,14.06776994,77.84623913,17.60233077,25.64927589,234.2910391
2007,101,Bumthang,2007,62,2355,91,28,12296.06442,6662.509801,9762.191888,5.931505141,2051.807008,4720949.491,0.181709555,2931.929559,13.75383329,1.346719431,58.74043459,14.68186666,3.611524965,94.15985597,14.74439865,5.850808269,188.0634366,15.14473466,6.021461531,136.8643488,13.63151498,4.173347619,109.7872882,13.18941229,-0.552078097,22.18948614,3.40863062,14.19096009,101.6341417
2007,102,Chhukha,2007,2806,915,90,27,11012.38752,9488.142547,10254.44606,1.613825376,743.0857632,1647087.382,0.311494562,1570.665606,23.80195164,14.84613228,260.5074488,23.58591978,15.92559801,376.0934761,23.43839368,17.50173662,711.7257758,23.80276597,17.56351647,496.2574895,22.89559094,16.63711191,373.5365474,23.10165162,13.16375982,74.63942432,15.93964252,23.43771227,382.1266937
2007,103,Dagana,2007,6932,982,90,27,11494.30021,8454.288423,10033.63448,2.332184008,1407.098739,3174898.201,0.263780989,954.8967017,25.2068374,16.08956015,207.9049153,24.78610539,16.93571072,355.5410925,24.62899454,18.56867986,607.7304558,25.02142235,18.67612315,476.204633,24.05161778,17.64745691,331.6699935,24.240231,14.18895547,78.30489586,17.01774771,24.65586808,342.8926643
2007,104,Gasa,2007,13,1077,90,28,10880.84188,9986.558761,10433.70032,1.280448718,447.1415598,910489.5518,0.274132087,2402.5,9.037114162,-3.584187619,23.80611638,10.56717147,-0.767098048,37.9396364,10.73835866,1.632323843,123.4276273,11.02964695,1.9003256,93.45682339,9.343700123,-0.201767902,57.63307862,8.973536288,-4.844133485,5.8709589,-0.977422935,9.948254609,57.0223735
2007,105,Haa,2007,328,826,89,27,10400.90996,6917.039455,8621.277116,2.353169213,1617.948775,3582417.005,0.196889429,2652.405567,17.41039173,6.752212205,126.8786723,17.73650987,8.64633219,151.1954604,17.64795876,10.38017709,342.2408911,17.91521604,10.37366223,230.3593827,16.72593258,9.084527685,198.0607924,16.55102855,4.74599408,29.14850229,8.330484247,17.33117292,179.6472835
2007,106,Lhuentse,2007,2675,1971,91,28,12166.54761,7004.398042,9576.492669,4.316629506,2027.609629,4836085.363,0.338747335,1836.982891,17.1691824,4.952536661,70.81617104,18.05819089,7.064213114,108.2579315,18.15722928,9.230005274,195.4845241,18.64944534,9.475560402,144.2548915,16.97703529,7.629076573,116.2561484,16.85880531,3.335896608,26.5362686,6.947881439,17.64498142,110.2676559
2007,107,Monggar,2007,1733,1196,91,27,11079.01642,8216.631138,9660.605871,2.459327753,1256.276001,2591322.013,0.333066849,1591.448338,24.78006022,14.59554521,111.1615256,24.75354573,15.65023631,218.0813623,24.71602569,17.36100957,331.1745053,25.22167374,17.50252785,240.6906593,23.907543,16.20008309,193.5434874,23.81038087,12.44931537,64.65098053,15.6264529,24.53153821,193.2170867
2007,108,Paro,2007,2904,1854,89,27,10244.06529,6056.829311,8238.619189,2.250349987,1962.070483,5167431.44,0.202109466,2447.65781,16.33624473,4.941542654,73.94547766,16.83122876,6.991056569,89.07913092,16.79841652,8.893869131,224.3499922,17.01012135,8.890522279,163.0585241,15.76132781,7.458214976,129.955703,15.34555683,2.644683223,19.75229847,6.636648139,16.34714933,116.6901877
2007,109,Pema Gatshel,2007,1011,803,91,27,11744.79484,10206.87393,10973.36804,1.958140648,735.4678876,1108177.027,0.281420075,1130.637988,27.98125829,19.0297611,179.3074036,27.4751608,19.47458271,474.4908635,27.22240212,20.78838685,609.514355,27.97492425,21.1982787,456.1745159,26.82056288,20.11964463,375.24422,26.89116377,17.03213206,105.2590027,19.60713101,27.39424535,366.6650601
2007,110,Punakha,2007,7156,1489,90,28,11060.88236,5780.352865,8462.615068,2.00946028,2598.241534,8262037.755,0.226012925,1534.290185,21.271619,10.10437327,80.10847082,21.4523092,11.61574057,106.4079656,21.4588822,13.58890466,233.66316,21.71923058,13.71142314,209.7255435,20.42747715,12.28039235,170.0270249,20.62202695,8.347095094,23.60056763,11.60798818,21.15859085,137.2554554
2007,111,Samdrup Jongkhar,2007,4073,910,92,27,11643.42595,9390.539145,10542.61963,2.017856579,1038.463506,2546945.745,0.19773781,804.9807994,26.80913538,17.40060109,161.9216297,26.72143921,18.32473463,453.8792098,26.51744634,19.73269103,537.4914366,27.1636315,19.86336623,431.8702602,25.91027667,18.73782055,321.6283976,25.88986979,15.4831451,101.6826797,18.25705977,26.50196648,334.7456023
2007,112,Samtse,2007,11544,837,89,27,11695.50387,10096.61956,10902.74246,1.944973741,755.2346022,1236869.104,0.125850186,552.5021879,26.39171157,18.31671957,344.6109588,26.06844512,19.06002305,482.5208031,25.73596304,20.36012761,972.8789531,26.16549256,20.55340014,688.7382341,25.13743892,19.61795591,588.8009181,25.84060459,17.04426534,79.23857016,19.1587486,25.88994263,526.1314062
2007,113,Sarpang,2007,8305,751,90,27,12865.49932,9701.518659,11458.62456,5.422508639,1126.493218,1830320.577,0.076170892,405.5901114,27.57979941,18.7694551,218.6356228,27.05144681,19.27204139,471.9970256,26.83791019,20.76132497,727.3375698,27.35321103,21.06890145,617.4362652,26.35601735,20.03440487,429.1585723,26.64416545,16.99519786,99.22759112,19.48355427,26.97042504,427.2987745
2007,114,Thimphu,2007,730,1634,90,28,10887.13414,6089.612247,8660.809991,2.421598617,2190.612337,5945654.736,0.265854628,2483.111927,14.1275925,2.365998858,55.48363324,14.79842426,4.528358966,73.97521654,14.76253962,6.555523011,197.0759874,15.02265547,6.607097985,149.0854222,13.6889264,5.006192876,106.6198507,13.30188252,0.213659345,15.75143267,4.212805173,14.28367013,99.66525713
2007,115,Trashi Yangtse,2007,2041,1259,90,28,11571.21247,7312.425101,9475.787421,3.211144196,1785.536779,4077826.102,0.329659461,1750.657592,18.68650016,6.60493034,79.80745034,19.59324232,8.719643945,133.6421508,19.64858732,10.79416148,215.1672827,20.06455436,10.88301201,153.1945352,18.43889987,9.167983734,123.9253962,18.43789492,5.029993716,32.63967305,8.533287538,19.14494649,123.062748
2007,116,Trashigang,2007,2552,1213,92,28,10926.79143,8566.203441,9752.243395,2.090773123,1105.600766,2114663.078,0.321017587,1870.391943,21.41744676,10.26180448,101.3300931,21.77391114,11.85364171,218.6945702,21.81600578,13.84195903,303.5219632,22.26826642,13.75360892,223.3249687,20.85403211,12.3079969,171.6286405,20.64936655,8.23899524,58.67390705,11.70966771,21.46317146,179.5290238
2007,117,Trongsa,2007,1786,983,92,27,12577.23734,7476.641123,10033.89444,5.607601554,1877.168065,4128129.468,0.319543249,1863.787558,20.63624832,9.581013851,102.1605905,20.77479961,11.04717501,164.5093446,20.83652309,13.02165836,297.6955233,21.21366678,13.13888993,244.9617937,19.91433278,11.68562974,192.1719391,19.7077734,7.387525431,41.76561257,10.97698205,20.51389066,173.8774673
2007,118,Tsirang,2007,4976,925,90,27,11013.41514,7105.620108,9172.610942,2.281250768,1792.988717,4557436.352,0.296032017,1222.505329,26.58710283,17.70399544,182.3235207,26.19995525,18.40838818,352.8961383,25.89057216,19.85827958,605.0637218,26.34445845,20.05163179,496.1184605,25.36083314,18.98541482,340.1361647,25.60873692,15.80517262,83.52208651,18.46881374,25.99860979,343.3433488
2007,119,Wangdue Phodrang,2007,3926,1483,90,27,10799.43513,6593.834693,8790.154628,2.049765405,2029.02408,5693846.273,0.246567665,2102.404625,17.40905543,6.037791662,84.3400429,17.91668888,7.926006628,131.2213986,17.96508301,9.981778502,265.9721675,18.29387186,10.10266059,217.4434512,17.00382591,8.568833213,165.5073317,16.8060405,4.240878693,29.61112546,7.809658215,17.56576093,149.0159196
2007,120,Zhemgang,2007,2012,891,91,27,12180.4677,8569.148161,10368.33022,3.743952492,1439.562539,2838027.256,0.245399524,1197.093116,26.2958801,16.96803099,163.7818611,26.00716479,17.69956271,356.5606625,25.84910937,19.22984261,524.7000261,26.34870764,19.43798392,426.5561153,25.25159113,18.3543564,334.5882043,25.25042944,14.89005885,87.44290122,17.76330591,25.83381375,315.6049618
2008,121,Bumthang,2008,91,1433,91,28,11429.12515,7458.405443,9483.982941,4.18518048,1533.127976,3050737.142,0.181107943,2930.082891,11.80782829,1.518611835,90.3139364,12.93957577,4.420302986,157.1498787,14.52716793,5.747312518,175.9438273,13.83275578,5.703274203,126.1547514,14.00300465,3.646194845,46.57750496,11.04877308,-2.235110176,64.475058,3.133431035,13.02651758,110.1024928
2008,122,Chhukha,2008,1905,1445,90,27,11674.01854,11106.27727,11392.01009,1.362094773,279.1704987,535354.3153,0.316333064,1478.340928,21.91711158,15.04300387,301.63172,21.86794572,16.92507723,637.2622547,23.21358796,17.37315615,716.328962,22.75613902,17.27590878,398.8679633,23.22919923,15.9598921,127.6989921,21.44385968,11.30767896,160.7305095,15.64745285,22.40464053,390.4200669
2008,123,Dagana,2008,3899,1599,90,27,11679.12118,9048.863881,10428.86964,2.295749774,1185.954511,2592420.338,0.263836618,943.2968974,23.33744315,16.31481002,246.448317,23.06355368,17.89836798,568.0951898,24.43057888,18.42901818,620.2359481,23.93222828,18.42633882,371.858179,24.41778919,17.06492366,116.6828529,22.48211221,12.43954288,151.6496912,16.76216692,23.61061757,345.828363
2008,124,Gasa,2008,190,1645,90,28,12318.12763,11483.71797,11900.66093,1.456500956,414.2292057,680482.1948,0.280521124,2415.592243,6.917855578,-3.567272405,33.0989369,8.753846103,0.121366175,77.05511086,10.3107165,1.516965188,112.5080717,9.784356473,1.468479589,97.24127717,9.507870857,-0.838693287,21.41069129,6.756168008,-7.096104584,26.6367551,-1.399209887,8.671802253,61.3251405
2008,125,Haa,2008,148,1652,89,27,11095.50803,7977.247737,9580.7621,2.613284408,1316.916927,3223724.751,0.197644716,2668.576751,15.51660603,6.867338391,146.0781918,15.96703655,9.636048542,292.9080559,17.34593831,10.28583474,326.5984164,16.91018376,9.980448128,209.329177,16.96979265,8.381236808,64.0801822,14.91373073,2.626418148,87.62671926,7.96288746,16.27054801,187.7701238
2008,126,Lhuentse,2008,1752,1569,91,28,10721.06861,7828.72462,9172.247979,2.522644009,1267.730227,2526999.181,0.340638686,1862.514495,15.29389418,5.25089362,109.8039928,16.48671595,7.786788655,174.798791,17.94799465,9.111640646,177.9284354,17.27360671,9.121446631,138.8024528,17.52954256,7.210636095,52.99155011,14.68776212,1.775011069,84.020587,6.709402786,16.53658603,123.0576349
2008,127,Monggar,2008,2044,1437,91,27,11744.60584,7875.236596,9756.601501,3.80621688,1524.084178,2856235.801,0.33078676,1597.979104,22.99457674,14.99865325,161.4942758,23.22943205,16.37499558,309.0426663,24.59376658,17.26643051,323.7607966,23.91475989,17.25852621,205.6059216,24.57457763,15.88162925,83.59089601,21.82452251,10.99058886,132.8244316,15.46180394,23.52193923,202.7198313
2008,128,Paro,2008,3232,1793,89,27,9872.102103,8112.146868,8985.160745,1.53823798,850.8594235,2156698.185,0.202583379,2446.503345,14.42140095,5.046347224,82.82411791,15.04186124,7.902666871,174.2538227,16.5251803,8.829850754,208.0963041,15.94372775,8.511473498,152.5549802,15.97874178,6.778739625,42.0378204,13.54074014,0.491730895,63.98148298,6.260134811,15.24194203,120.6247547
2008,129,Pema Gatshel,2008,215,1302,91,27,12171.67881,9119.434728,10652.7385,3.365826594,1237.367876,2068824.222,0.278281992,1130.397319,26.24543344,19.47134462,256.2528708,25.99711367,20.19002158,612.6214607,27.10839244,20.68027732,631.0684736,26.69387013,20.97334508,360.6042784,27.47524499,19.82523766,158.6195996,25.05753401,15.71998684,166.8194033,19.47670218,26.42959811,364.3310144
2008,130,Punakha,2008,5142,1905,90,28,8139.557013,5550.136212,6844.884513,1.928009154,1291.493902,2669173.493,0.226734707,1535.528293,19.21800954,10.15896236,100.6799894,19.67795403,12.52879269,203.6933631,21.19127904,13.49029692,213.7856189,20.51417459,13.33985435,198.3080092,20.66661448,11.70273586,59.66477248,18.56249259,6.262484484,79.12558401,11.24718778,19.97175405,142.5428895
2008,131,Samdrup Jongkhar,2008,2491,1624,92,27,12091.95836,9093.561407,10657.40324,3.401604085,1189.464423,2599227.323,0.19158677,784.3009648,25.09173507,17.85440906,241.1968939,25.36243563,19.05301289,585.6185273,26.42324564,19.55697401,542.9187801,25.73401778,19.59543203,347.7010615,26.63707317,18.46945196,143.4301782,24.00615461,14.25969452,173.2110246,18.13149575,25.54244365,339.0127443
2008,132,Samtse,2008,7245,1494,89,27,12604.85733,5275.020851,10048.59871,5.022054374,2596.778603,9836966.426,0.130013266,554.6937317,24.53349276,18.50171568,414.1812956,24.29275026,20.10224889,895.4270624,25.46450696,20.26012761,965.5713211,25.17232913,20.18500651,590.2922811,25.46049945,18.91794844,196.2133285,24.32840895,15.05426785,204.2759325,18.83688583,24.87533125,544.3268702
2008,133,Sarpang,2008,4389,1640,90,27,12712.40682,9863.358964,11425.43998,4.074255982,1102.605208,2258953.818,0.078085737,408.8078327,25.80097372,19.08869838,287.2166444,25.29194686,20.14556471,686.2017935,26.65007972,20.66934256,761.6746916,26.1164256,20.84835525,468.4396898,26.83475069,19.67732377,161.0249142,24.86086219,15.46006538,166.2970959,19.31489168,25.9258398,421.8091382
2008,134,Thimphu,2008,591,1593,90,28,8901.34135,7339.301665,8121.43012,1.619660657,779.6276606,1433356.92,0.266103656,2481.321643,12.16255891,2.452969079,64.24833594,13.00004088,5.423739134,143.0625728,14.49559902,6.482172221,182.2410492,13.90393416,6.225923812,140.0131042,13.90368252,4.359187794,35.36785882,11.34203142,-1.960460614,50.5725687,3.830588571,13.13464115,102.5842483
2008,135,Trashi Yangtse,2008,1782,1404,90,28,10332.89711,6829.106206,8430.399626,3.527707662,1405.501722,2443268.74,0.329287229,1782.550455,16.88094574,6.982454346,121.5323931,18.10346426,9.417180806,208.3455037,19.44910054,10.67046408,192.5114412,18.69155785,10.57457894,148.1924517,19.12533743,8.799183334,58.26419071,16.25110948,3.606539301,99.35414342,8.341733468,18.08358588,138.033354
2008,136,Trashigang,2008,2812,1506,92,28,11255.43054,7497.646316,9316.360573,3.836952398,1480.643554,2665570.706,0.319087118,1883.326178,19.63666183,10.67148628,151.480003,20.36427081,12.54474119,309.4069859,21.68215985,13.64211529,287.2709497,20.8188756,13.45128859,196.2691191,21.55271128,11.96027552,78.81480903,18.59446376,6.895745174,129.8767386,11.52760867,20.44152386,192.1864342
2008,137,Trongsa,2008,1347,1556,92,27,12649.60836,7877.285207,10355.97648,5.63371233,1733.546099,3764717.166,0.318639936,1855.848284,18.76486531,9.818440808,142.1426949,19.02662283,11.90719651,268.505528,20.6451472,12.95271599,287.2126579,19.91395724,12.84130648,212.2670907,20.28389505,11.20709516,75.11823105,17.72426612,5.722411162,98.51362204,10.74152769,19.39312563,180.6266374
